file,nit_cliente,cliente,fecha_file,tipo,operativo,comercial,fch__primera__fact__prov,unnamed:_8,fecha_arribo,fecha_zarpe,envio_facturar,fecha_de_factura,fecha_envio_cierre,fecha_cierre,estado
24IS019307          ,900361775                     ,GLOBAL LATICES S.A.S.,2024-01-09 12:00:00.000,S,No especificado,ULS BOGOTA,2024-01-23,,2024-01-26 00:00:00,2023-12-23 12:00:00,2024-01-16 11:24:52,2024-02-26 11:47:37,2024-05-21 04:54:19,2024-05-30,Cerrado
24IT019313          ,901329757                     ,VV TECHNOLOGY SAS,2024-01-09 12:00:00.000,T,No especificado,KARLA PATINO,2024-02-06,,1900-01-02 12:00:00,1900-01-01 12:00:00,1900-01-01 12:00:00,2024-02-26 03:28:35,2025-04-22 07:12:34,2025-04-30,Cerrado
24IM019337          ,901159973                     ,OVERSEAS COLOMBIA SAS,2024-01-10 00:00:00.000,M,SHANE HUERTAS       ,ULS BOGOTA,2024-02-20,,2024-03-25 00:00:00,2024-02-11 12:00:00,2024-03-26 08:45:03,2024-03-26 12:25:25,2024-04-29 10:06:47,2024-05-31,Cerrado
24IM019338          ,900533174                     ,COMERCIALIZADORA REYFI S.A.S,2024-01-10 12:00:00.000,M,SHANE HUERTAS       ,DIANA MARCELA RAMOS,2024-02-06,,2024-03-16 00:00:00,2024-02-02 12:00:00,2024-03-11 11:52:10,2024-03-13 01:51:34,2024-04-20 08:40:32,2024-04-26,Cerrado
24IM019339          ,830065914                     ,FALEK LATINA S.A.S.,2024-01-10 12:00:00.000,M,KAREN PINZON        ,RUBY SALGADO,2024-01-30,,2024-03-05 00:00:00,2024-01-19 12:00:00,2024-02-28 03:32:45,2024-03-01 03:15:50,2024-04-17 08:42:27,2024-04-15,Cerrado
24IM019339          ,830065914                     ,FALEK LATINA S.A.S.,2024-01-10 12:00:00.000,M,KAREN PINZON        ,RUBY SALGADO,2024-01-30,,2024-03-05 00:00:00,2024-01-19 12:00:00,2024-02-28 03:32:45,2024-03-01 03:15:50,2024-04-17 08:42:27,2024-04-26,Cerrado
24IM019328          ,830057739                     ,STRONG MACHINE S.A.S,2024-01-10 12:00:00.000,M,KAREN PINZON        ,RUBY SALGADO,2024-03-21,,1900-01-02 12:00:00,2024-02-08 12:00:00,2024-03-15 03:51:18,2024-03-20 09:01:12,2024-04-18 07:09:26,2024-04-26,Cerrado
24IS019345          ,890903310                     ,ANHIDRIDOS Y DERIVADOS DE COLOMBIA S.A.S,2024-01-10 12:00:00.000,S,No especificado,ULS BOGOTA,2024-01-26,,2024-02-02 00:00:00,2023-12-31 12:00:00,2024-01-16 02:31:39,2024-01-24 02:58:37,2024-05-21 05:03:49,2024-05-30,Cerrado
24IM019334          ,901159973                     ,OVERSEAS COLOMBIA SAS,2024-01-10 12:00:00.000,M,SHANE HUERTAS       ,ULS BOGOTA,2024-02-20,,2024-03-21 00:00:00,2024-02-11 12:00:00,2024-03-26 08:46:17,2024-03-26 12:23:16,2024-04-29 10:07:17,2024-05-31,Cerrado
24IM019331          ,901159973                     ,OVERSEAS COLOMBIA SAS,2024-01-10 12:00:00.000,M,SHANE HUERTAS       ,ULS BOGOTA,2024-02-07,,2024-03-18 00:00:00,2024-01-31 12:00:00,2024-03-18 01:06:21,2024-03-19 12:28:53,2024-04-20 08:45:59,2024-04-26,Cerrado
24IM019336          ,901159973                     ,OVERSEAS COLOMBIA SAS,2024-01-10 12:00:00.000,M,SHANE HUERTAS       ,ULS BOGOTA,2024-01-31,,2024-03-18 00:00:00,2024-01-26 12:00:00,2024-03-18 01:08:13,2024-03-19 12:32:12,2024-04-29 09:47:17,2024-05-31,Cerrado
24IM019333          ,900965438                     ,CELLUX GROUP SAS,2024-01-10 12:00:00.000,M,SHANE HUERTAS       ,MAIRA LORA,2024-01-26,,2024-02-15 00:00:00,2024-01-25 12:00:00,2024-02-15 10:24:21,2024-02-15 10:40:54,2024-04-18 09:43:07,2024-04-26,Cerrado
24IM019335          ,901159973                     ,OVERSEAS COLOMBIA SAS,2024-01-10 12:00:00.000,M,SHANE HUERTAS       ,ULS BOGOTA,2024-01-31,,2024-03-18 00:00:00,2024-01-26 12:00:00,2024-03-18 01:09:04,2024-03-19 12:34:14,2024-04-29 09:47:44,2024-05-31,Cerrado
24IM019343          ,800241068                     ,BIOEMPAK S.A.S,2024-01-10 12:00:00.000,M,KAREN CASTRO        ,ULS BOGOTA,2024-01-23,,2024-02-08 00:00:00,2024-01-17 12:00:00,2024-02-02 12:59:19,2024-02-05 04:12:41,2024-04-29 07:31:32,2024-04-29,Cerrado
24IM019343          ,800241068                     ,BIOEMPAK S.A.S,2024-01-10 12:00:00.000,M,KAREN CASTRO        ,ULS BOGOTA,2024-01-23,,2024-02-08 00:00:00,2024-01-17 12:00:00,2024-02-02 12:59:19,2024-02-05 04:12:41,2024-04-29 07:31:32,2024-04-29,Cerrado
24OM019342          ,860002536                     ,COMPAÑIA COLOMBIANA DE CERAMICA S.A.S.,2024-01-10 12:00:00.000,M,ALEXANDER CARO      ,ULS BOGOTA,2024-01-26,,1900-01-02 12:00:00,2024-01-28 12:00:00,2024-01-26 08:50:26,2024-01-26 11:13:11,2024-02-08 01:43:08,2024-02-29,Cerrado
24IM019330          ,830057739                     ,STRONG MACHINE S.A.S,2024-01-10 12:00:00.000,M,KAREN PINZON        ,RUBY SALGADO,2024-02-20,,2024-03-14 00:00:00,2024-02-08 12:00:00,2024-03-11 04:28:40,2024-04-09 04:06:47,2024-04-18 07:01:40,2024-04-26,Cerrado
24IM019347          ,890104049                     ,CALCAREOS S.A.,2024-01-10 12:00:00.000,M,SHANE HUERTAS       ,JOHANA PAOLA ROMERO PEÑA,2024-02-19,,2024-03-18 00:00:00,2024-02-12 12:00:00,2024-03-11 04:26:29,2024-03-14 04:09:57,2024-04-29 09:50:01,2024-05-31,Cerrado
24IM019332          ,890406520                     ,CELLUX COLOMBIANA SA,2024-01-10 12:00:00.000,M,SHANE HUERTAS       ,MAIRA LORA,2024-02-06,,2024-05-17 00:00:00,2024-02-02 12:00:00,2024-05-15 07:33:28,2024-05-15 04:11:07,2024-05-24 04:30:12,2024-06-20,Cerrado
24IS019344          ,890904138                     ,AMTEX S.A.,2024-01-10 12:00:00.000,S,No especificado,SINDI SANCHEZ,2024-01-26,,2024-02-02 00:00:00,2023-12-31 12:00:00,2024-01-16 02:22:35,2024-01-24 02:53:34,2024-05-21 05:03:12,2024-05-30,Cerrado
24IM019329          ,901159973                     ,OVERSEAS COLOMBIA SAS,2024-01-10 12:00:00.000,M,SHANE HUERTAS       ,ULS BOGOTA,2024-04-30,,2024-07-10 00:00:00,2024-04-19 12:00:00,2024-07-09 11:04:29,2024-07-09 05:18:35,2024-09-24 11:17:14,2024-09-25,Cerrado
24IM019346          ,901200272                     ,CIMAXCOL PASTO SAS,2024-01-10 12:00:00.000,M,KAREN PINZON        ,RUBY SALGADO,2024-01-30,,2024-02-26 00:00:00,2024-01-18 12:00:00,2024-02-21 09:16:02,2024-02-22 03:24:56,2024-04-17 08:27:06,2024-04-15,Cerrado
24IS019341          ,890904138                     ,AMTEX S.A.,2024-01-10 12:00:00.000,S,No especificado,SINDI SANCHEZ,2024-01-26,,2024-02-02 00:00:00,2023-12-31 12:00:00,2024-01-16 02:15:29,2024-01-24 02:24:30,2024-05-21 05:01:56,2024-05-30,Cerrado
24IM019348          ,890104049                     ,CALCAREOS S.A.,2024-01-10 12:00:00.000,M,SHANE HUERTAS       ,JOHANA PAOLA ROMERO PEÑA,2024-02-19,,2024-03-18 00:00:00,2024-02-12 12:00:00,2024-03-08 04:59:23,2024-03-14 10:51:57,2024-04-29 09:49:21,2024-05-31,Cerrado
24IM019357          ,830106126                     ,LA ESPERANZA INDUSTRIAL DE ALIMENTOS LTDA,2024-01-11 00:00:00.000,M,KAREN CASTRO        ,SINDI SANCHEZ,2024-01-22,,2024-01-28 00:00:00,2023-12-24 12:00:00,2024-01-22 10:15:01,2024-02-15 11:14:05,2024-04-25 09:16:52,2024-04-26,Cerrado
24IM019359          ,900258110                     ,GESTION CARGO ZONA FRANCA S.A.S.,2024-01-11 00:00:00.000,M,KAREN CASTRO        ,ULS BOGOTA,2024-01-22,,2024-01-28 00:00:00,2023-12-28 12:00:00,2024-01-22 10:37:43,2024-03-01 03:54:58,2024-04-25 09:38:42,2024-04-26,Cerrado
24IM019349          ,891304762                     ,ITALCOL DE OCCIDENTE S.A.,2024-01-11 00:00:00.000,M,KAREN CASTRO        ,SINDI SANCHEZ,2024-02-06,,2024-02-07 00:00:00,2024-01-08 12:00:00,2024-02-02 12:02:44,2024-04-11 11:41:35,2024-04-29 07:23:24,2024-06-20,Cerrado
24IM019349          ,891304762                     ,ITALCOL DE OCCIDENTE S.A.,2024-01-11 00:00:00.000,M,KAREN CASTRO        ,SINDI SANCHEZ,2024-02-06,,2024-02-07 00:00:00,2024-01-08 12:00:00,2024-02-02 12:02:44,2024-04-11 11:41:35,2024-04-29 07:23:24,2024-04-29,Cerrado
24IM019362          ,900416984                     ,EQUIPOS TOYAMA DE COLOMBIA S.A.S,2024-01-11 12:00:00.000,M,No especificado,RUBY SALGADO,2024-03-15,,1900-01-02 12:00:00,1900-01-01 12:00:00,2024-03-08 04:26:58,2024-03-11 10:24:25,2024-04-17 08:50:33,2024-04-15,Cerrado
24IM019364          ,901160498                     ,GRUPO MIZO SAS,2024-01-11 12:00:00.000,M,KAREN PINZON        ,JESSICA CUBILLOS,2024-02-05,,2024-03-04 00:00:00,2024-02-05 12:00:00,2024-03-12 11:12:35,2024-04-02 04:32:35,2024-04-18 06:53:34,2024-04-26,Cerrado
24OM019350          ,444444222                     ,ASA GLOBAL LOGISTIC S.A.C.,2024-01-11 12:00:00.000,M,KAREN CASTRO        ,KARLA PATINO,,,1900-01-02 12:00:00,2024-02-17 12:00:00,2024-02-19 05:05:46,2024-02-22 08:38:48,2024-05-08 10:44:14,2024-05-27,Cerrado
24OM019353          ,890906397                     ,VIBRANTZ COLOMBIA SAS,2024-01-11 12:00:00.000,M,ALEXANDER CARO      ,ULS BOGOTA,2024-01-26,,1900-01-02 12:00:00,2024-01-25 12:00:00,2024-01-26 08:35:22,2024-01-26 02:29:17,2024-02-21 09:52:26,2024-02-29,Cerrado
24IM019368          ,830041488                     ,ALFA TRADING S.A.S.,2024-01-11 12:00:00.000,M,No especificado,RUBY SALGADO,2024-02-07,,2024-03-20 00:00:00,2024-01-27 12:00:00,2024-03-18 08:15:21,2024-03-26 03:23:39,2024-04-18 07:11:27,2024-04-26,Cerrado
24IM019354          ,900681087                     ,INVERSIONES DABAR SAS,2024-01-11 12:00:00.000,M,SHANE HUERTAS       ,MAIRA LORA,2024-02-06,,2024-03-14 00:00:00,2024-01-31 12:00:00,2024-02-29 09:53:04,2024-03-04 08:16:22,2024-05-24 04:31:39,2024-05-31,Cerrado
24IM019369          ,210419                        ,CTS GLOBAL SUPPLY CHAIN SOLUTIONS MEXICO,2024-01-11 12:00:00.000,M,KAREN CASTRO        ,PRICING ULS,2024-01-11,,2024-01-29 00:00:00,2023-12-28 12:00:00,2024-04-25 09:40:46,2024-02-15 04:12:22,2024-04-25 09:40:55,2024-04-26,Cerrado
24IM019374          ,901159973                     ,OVERSEAS COLOMBIA SAS,2024-01-11 12:00:00.000,M,SHANE HUERTAS       ,ULS BOGOTA,2024-02-20,,2024-03-25 00:00:00,2024-02-11 12:00:00,2024-03-26 08:51:28,2024-03-26 12:34:00,2024-04-29 10:05:06,2024-05-31,Cerrado
24OS019355          ,444444231                     ,SUPREME INTERNATIONAL LOGISTICS PTE LTD,2024-01-11 12:00:00.000,S,No especificado,No especificado,2024-01-18,,1900-01-02 12:00:00,2024-01-21 12:00:00,2024-01-23 09:23:56,2024-01-23 11:54:04,2024-07-30 04:07:04,2024-07-31,Cerrado
24OM019366          ,444444236                     ,ULS MIAMI,2024-01-11 12:00:00.000,M,KAREN CASTRO        ,ULS BOGOTA,2024-01-31,,1900-01-02 12:00:00,1900-01-01 12:00:00,2024-05-08 09:47:38,2024-02-07 10:56:17,2024-05-08 09:47:38,2024-05-27,Cerrado
24OM019366          ,444444236                     ,ULS MIAMI,2024-01-11 12:00:00.000,M,KAREN CASTRO        ,No especificado,2024-01-31,,1900-01-02 12:00:00,1900-01-01 12:00:00,2024-05-08 09:47:38,2024-02-07 10:56:17,2024-05-08 09:47:38,2024-05-27,Cerrado
24IM019358          ,890104049                     ,CALCAREOS S.A.,2024-01-11 12:00:00.000,M,SHANE HUERTAS       ,JOHANA PAOLA ROMERO PEÑA,2024-01-29,,2024-03-18 00:00:00,2024-01-20 12:00:00,2024-03-05 05:05:55,2024-03-07 11:16:59,2024-04-29 09:50:30,2024-05-31,Cerrado
24IM019375          ,901472417                     ,TRM YACHTS SAS,2024-01-11 12:00:00.000,M,SHANE HUERTAS       ,MAIRA LORA,2024-01-16,,2024-02-04 00:00:00,2024-01-27 12:00:00,2024-01-30 11:46:46,2024-02-01 09:18:19,2024-04-18 09:29:33,2024-05-31,Cerrado
24OM019365          ,900149460                     ,GYPLAC S.A.,2024-01-11 12:00:00.000,M,ALEXANDER CARO      ,PRICING ULS,2024-01-26,,1900-01-02 12:00:00,2024-01-29 12:00:00,2024-01-26 08:58:09,2024-01-26 11:05:48,2024-02-08 01:44:04,2024-02-29,Cerrado
24OM019365          ,900149460                     ,GYPLAC S.A.,2024-01-11 12:00:00.000,M,ALEXANDER CARO      ,MAIRA LORA,2024-01-26,,1900-01-02 12:00:00,2024-01-29 12:00:00,2024-01-26 08:58:09,2024-01-26 11:05:48,2024-02-08 01:44:04,2024-02-29,Cerrado
24IM019370          ,830041488                     ,ALFA TRADING S.A.S.,2024-01-11 12:00:00.000,M,KAREN PINZON        ,RUBY SALGADO,2024-02-07,,2024-03-31 00:00:00,2024-01-29 12:00:00,2024-03-26 03:43:24,2024-04-04 10:05:31,2024-04-18 07:28:52,2024-04-26,Cerrado
24IM019371          ,830041488                     ,ALFA TRADING S.A.S.,2024-01-11 12:00:00.000,M,KAREN PINZON        ,RUBY SALGADO,2024-02-07,,2024-03-20 00:00:00,2024-01-27 12:00:00,2024-03-18 08:20:09,2024-03-26 04:12:35,2024-04-18 07:12:34,2024-11-15,Cerrado
24IM019371          ,830041488                     ,ALFA TRADING S.A.S.,2024-01-11 12:00:00.000,M,KAREN PINZON        ,RUBY SALGADO,2024-02-07,,2024-03-20 00:00:00,2024-01-27 12:00:00,2024-03-18 08:20:09,2024-03-26 04:12:35,2024-04-18 07:12:34,2024-04-26,Cerrado
24OM019351          ,444444222                     ,ASA GLOBAL LOGISTIC S.A.C.,2024-01-11 12:00:00.000,M,KAREN CASTRO        ,KARLA PATINO,,,1900-01-02 12:00:00,2024-02-11 12:00:00,2024-02-13 11:33:23,2024-02-14 03:50:38,2024-05-08 10:49:10,2024-05-27,Cerrado
24OM019352          ,863549285                     ,AGL FREIGHT Y LOGISTICS LLC                                                                         ,2024-01-11 12:00:00.000,M,KAREN CASTRO        ,KARLA PATINO,2024-01-24,,1900-01-02 12:00:00,1900-01-01 12:00:00,2024-01-30 07:38:28,2024-01-31 10:32:50,2024-05-08 10:32:55,2024-05-27,Cerrado
24OM019360          ,444444236                     ,ULS MIAMI,2024-01-11 12:00:00.000,M,KAREN CASTRO        ,ULS BOGOTA,2024-01-31,,1900-01-02 12:00:00,1900-01-01 12:00:00,2024-02-06 12:06:12,2024-02-06 04:25:54,2024-05-08 09:43:27,2024-05-27,Cerrado
24OM019360          ,444444236                     ,ULS MIAMI,2024-01-11 12:00:00.000,M,KAREN CASTRO        ,No especificado,2024-01-31,,1900-01-02 12:00:00,1900-01-01 12:00:00,2024-02-06 12:06:12,2024-02-06 04:25:54,2024-05-08 09:43:27,2024-05-27,Cerrado
24OM019363          ,444444236                     ,ULS MIAMI,2024-01-11 12:00:00.000,M,KAREN CASTRO        ,ULS BOGOTA,2024-01-31,,1900-01-02 12:00:00,1900-01-01 12:00:00,2024-02-02 06:01:14,2024-02-06 11:27:03,2024-05-08 09:46:01,2024-05-27,Cerrado
24OM019363          ,444444236                     ,ULS MIAMI,2024-01-11 12:00:00.000,M,KAREN CASTRO        ,No especificado,2024-01-31,,1900-01-02 12:00:00,1900-01-01 12:00:00,2024-02-02 06:01:14,2024-02-06 11:27:03,2024-05-08 09:46:01,2024-05-27,Cerrado
24IM019361          ,900416984                     ,EQUIPOS TOYAMA DE COLOMBIA S.A.S,2024-01-11 12:00:00.000,M,KAREN PINZON        ,RUBY SALGADO,2024-01-31,,2024-02-22 00:00:00,2024-01-25 12:00:00,2024-02-16 09:20:21,2024-02-20 10:12:29,2024-04-17 08:23:12,2024-04-15,Cerrado
24IM019386          ,900888148                     ,COLOMBIA RUEDA SAS,2024-01-12 12:00:00.000,M,KAREN PINZON        ,KARLA PATINO,2024-02-19,,2024-04-01 00:00:00,2024-02-09 12:00:00,2024-03-27 04:32:59,2024-04-01 12:08:03,2024-06-14 10:15:33,2024-06-20,Cerrado
24IM019389          ,890904603                     ,FABRICA DE CALZADO 70 S.A.S.,2024-01-12 12:00:00.000,M,KAREN CASTRO        ,ULS BOGOTA,2024-02-05,,2024-02-08 00:00:00,2024-01-17 12:00:00,2024-02-02 12:37:10,2024-02-06 09:38:28,2024-04-29 07:30:54,2024-04-29,Cerrado
24IM019389          ,890904603                     ,FABRICA DE CALZADO 70 S.A.S.,2024-01-12 12:00:00.000,M,KAREN CASTRO        ,ULS BOGOTA,2024-02-05,,2024-02-08 00:00:00,2024-01-17 12:00:00,2024-02-02 12:37:10,2024-02-06 09:38:28,2024-04-29 07:30:54,2024-04-29,Cerrado
24IM019388          ,900888148                     ,COLOMBIA RUEDA SAS,2024-01-12 12:00:00.000,M,KAREN PINZON        ,KARLA PATINO,2024-02-19,,2024-04-01 00:00:00,2024-02-09 12:00:00,2024-03-27 04:33:41,2024-04-01 12:09:48,2024-06-14 10:16:07,2024-06-20,Cerrado
24IM019377          ,901143064                     ,DUCASSE COLOMBIA SAS,2024-01-12 12:00:00.000,M,KAREN CASTRO        ,ULS BOGOTA,2024-02-07,,2024-02-09 00:00:00,2024-01-05 12:00:00,2024-02-05 02:44:54,2024-02-07 10:12:19,2024-04-29 07:32:12,2024-04-29,Cerrado
24IM019381          ,900888148                     ,COLOMBIA RUEDA SAS,2024-01-12 12:00:00.000,M,KAREN PINZON        ,KARLA PATINO,2024-02-07,,2024-02-21 00:00:00,2024-01-31 12:00:00,2024-02-16 09:37:48,2024-02-21 02:55:44,2024-06-13 11:36:00,2024-06-20,Cerrado
24OM019390          ,830010908                     ,TAUROQUIMICA S. A. S,2024-01-12 12:00:00.000,M,KAREN CASTRO        ,JESSICA CUBILLOS,2024-01-15,,1900-01-02 12:00:00,1900-01-01 12:00:00,2024-02-02 04:55:32,2024-02-06 10:51:36,2024-05-08 09:35:28,2024-05-27,Cerrado
24IM019380          ,900888148                     ,COLOMBIA RUEDA SAS,2024-01-12 12:00:00.000,M,KAREN PINZON        ,KARLA PATINO,2024-02-07,,2024-02-21 00:00:00,2024-01-31 12:00:00,2024-02-16 09:37:10,2024-02-21 02:54:11,2024-06-13 11:35:29,2024-06-20,Cerrado
24IM019383          ,900888148                     ,COLOMBIA RUEDA SAS,2024-01-12 12:00:00.000,M,KAREN PINZON        ,KARLA PATINO,2024-02-19,,2024-04-01 00:00:00,2024-02-09 12:00:00,2024-03-27 04:32:29,2024-04-01 12:06:47,2024-06-14 10:10:23,2024-06-20,Cerrado
24IM019382          ,900888148                     ,COLOMBIA RUEDA SAS,2024-01-12 12:00:00.000,M,KAREN PINZON        ,KARLA PATINO,2024-02-19,,2024-04-01 00:00:00,2024-02-09 12:00:00,2024-03-27 04:30:48,2024-04-01 12:04:50,2024-06-14 10:09:58,2024-06-20,Cerrado
24IM019376          ,900888148                     ,COLOMBIA RUEDA SAS,2024-01-12 12:00:00.000,M,KAREN PINZON        ,KARLA PATINO,2024-03-11,,2024-04-01 00:00:00,2024-02-25 12:00:00,2024-03-27 04:36:02,2024-04-01 08:29:03,2024-06-14 10:17:02,2024-06-20,Cerrado
24IM019379          ,900888148                     ,COLOMBIA RUEDA SAS,2024-01-12 12:00:00.000,M,KAREN PINZON        ,KARLA PATINO,2024-02-07,,2024-02-21 00:00:00,2024-01-31 12:00:00,2024-02-16 09:36:29,2024-02-21 02:52:48,2024-06-13 11:34:59,2024-06-20,Cerrado
24OM019391          ,860026753                     ,ACESCO COLOMBIA S.A.S,2024-01-12 12:00:00.000,M,KAREN CASTRO        ,DIANA MARCELA RAMOS,2024-01-25,,1900-01-02 12:00:00,2024-01-24 12:00:00,2024-01-25 03:57:59,2024-01-26 08:42:58,2024-05-08 09:39:19,2024-05-27,Cerrado
24OM019391          ,860026753                     ,ACESCO COLOMBIA S.A.S,2024-01-12 12:00:00.000,M,KAREN CASTRO        ,DIANA MARCELA RAMOS,2024-01-25,,1900-01-02 12:00:00,2024-01-24 12:00:00,2024-01-25 03:57:59,2024-01-26 08:42:58,2024-05-08 09:39:19,2024-06-20,Cerrado
24IM019392          ,901040292                     ,COMERCIALIZADORA SOJA SAS,2024-01-13 12:00:00.000,M,KAREN CASTRO        ,ULS BOGOTA,2024-02-05,,2024-02-05 00:00:00,2024-01-05 12:00:00,2024-01-31 08:40:47,2024-02-01 11:22:22,2024-04-29 07:21:48,2024-04-29,Cerrado
24IM019409          ,901159973                     ,OVERSEAS COLOMBIA SAS,2024-01-15 00:00:00.000,M,SHANE HUERTAS       ,ULS BOGOTA,2024-01-31,,2024-02-26 00:00:00,2024-01-28 12:00:00,2024-02-26 12:52:29,2024-02-26 03:54:12,2024-04-18 10:02:02,2024-04-26,Cerrado
24IM019402          ,444444236                     ,ULS MIAMI,2024-01-15 12:00:00.000,M,SHANE HUERTAS       ,ULS BOGOTA,2024-02-19,,1900-01-02 12:00:00,2024-01-26 12:00:00,2024-01-30 08:14:16,2024-03-06 08:08:56,2024-04-18 09:26:02,2024-04-26,Cerrado
24IM019402          ,444444236                     ,ULS MIAMI,2024-01-15 12:00:00.000,M,SHANE HUERTAS       ,No especificado,2024-02-19,,1900-01-02 12:00:00,2024-01-26 12:00:00,2024-01-30 08:14:16,2024-03-06 08:08:56,2024-04-18 09:26:02,2024-04-26,Cerrado
24IM019395          ,900807002                     ,EMOTION GROUP SAS,2024-01-15 12:00:00.000,M,KAREN CASTRO        ,ULS BOGOTA,2024-02-06,,2024-02-07 00:00:00,2024-01-04 12:00:00,2024-02-02 12:07:45,2024-02-05 04:30:41,2024-04-29 07:25:51,2024-04-29,Cerrado
24IM019398          ,901159973                     ,OVERSEAS COLOMBIA SAS,2024-01-15 12:00:00.000,M,SHANE HUERTAS       ,ULS BOGOTA,2024-04-19,,2024-05-20 00:00:00,2024-04-12 12:00:00,2024-05-17 10:42:12,2024-05-20 09:33:34,2024-09-24 09:32:48,2024-09-25,Cerrado
24IA019407          ,830139570                     ,MAQUIPARTES LTDA,2024-01-15 12:00:00.000,A,KAREN CASTRO        ,RUBY SALGADO,,,1900-01-02 12:00:00,1900-01-01 12:00:00,2024-04-29 09:20:05,2024-01-16 02:34:29,2024-04-29 09:20:13,2024-05-31,Cerrado
24IM019397          ,900829172                     ,FOUR LLANTAS PLUS SAS,2024-01-15 12:00:00.000,M,KAREN CASTRO        ,ULS BOGOTA,2024-02-05,,2024-02-07 00:00:00,2024-01-10 12:00:00,2024-02-01 04:24:17,2024-02-07 09:29:47,2024-04-29 07:25:11,2024-04-29,Cerrado
24IM019401          ,900416984                     ,EQUIPOS TOYAMA DE COLOMBIA S.A.S,2024-01-15 12:00:00.000,M,KAREN PINZON        ,RUBY SALGADO,2024-02-06,,2024-03-26 00:00:00,2024-02-22 12:00:00,2024-03-22 03:15:48,2024-03-26 10:22:24,2024-04-18 07:16:52,2024-04-26,Cerrado
24OM019399          ,830010908                     ,TAUROQUIMICA S. A. S,2024-01-15 12:00:00.000,M,KAREN CASTRO        ,JESSICA CUBILLOS,2024-01-23,,1900-01-02 12:00:00,2024-02-04 12:00:00,2024-02-13 11:45:22,2024-02-19 07:58:55,2024-05-15 03:02:52,2024-05-27,Cerrado
24IM019406          ,444444236                     ,ULS MIAMI,2024-01-15 12:00:00.000,M,SHANE HUERTAS       ,ULS BOGOTA,2024-03-04,,1900-01-02 12:00:00,2024-02-23 12:00:00,2024-02-28 12:08:46,2024-03-01 12:09:36,2024-04-18 10:04:12,2024-05-31,Cerrado
24IM019406          ,444444236                     ,ULS MIAMI,2024-01-15 12:00:00.000,M,SHANE HUERTAS       ,No especificado,2024-03-04,,1900-01-02 12:00:00,2024-02-23 12:00:00,2024-02-28 12:08:46,2024-03-01 12:09:36,2024-04-18 10:04:12,2024-05-31,Cerrado
24IM019394          ,830054002                     ,NACIONAL DE ELECTRICOS H. H. LTDA.,2024-01-15 12:00:00.000,M,KAREN PINZON        ,RUBY SALGADO,2024-01-26,,2024-02-14 00:00:00,2024-01-13 12:00:00,2024-04-17 08:05:23,2024-02-08 09:47:57,2024-04-17 08:05:32,2024-04-26,Cerrado
24IA019408          ,901230660                     ,J Y M IMPORTACIONES SAS,2024-01-15 12:00:00.000,A,KAREN CASTRO        ,RUBY SALGADO,,,1900-01-02 12:00:00,1900-01-01 12:00:00,2024-04-29 09:19:14,2024-01-17 09:54:30,2024-04-29 09:19:25,2024-05-31,Cerrado
